"","subject","rt","correct","condition"
"1005",2,0.5225,2,1
"1006",2,0.3824,1,2
"1007",2,0.3775,2,3
"1008",2,0.4044,2,2
"1009",2,0.3766,2,1
"1010",2,0.4439,2,2
"1011",2,0.3397,1,2
"1012",2,0.4266,2,3
"1013",2,0.37,2,3
"1014",2,0.389,2,2
"1015",2,0.332,2,3
"1016",2,0.3166,2,3
"1017",2,0.4381,2,3
"1018",2,0.3155,1,2
"1019",2,0.3304,2,3
"1020",2,0.5822,2,2
"1021",2,0.4009,2,1
"1022",2,0.4631,2,2
"1023",2,0.3746,2,3
"1024",2,0.4253,2,2
"1025",2,0.4294,1,2
"1026",2,0.5113,1,2
"1027",2,0.3559,1,3
"1028",2,0.5343,2,1
"1029",2,0.3257,2,3
"1030",2,0.4795,2,2
"1031",2,0.5549,2,3
"1032",2,0.6281,2,2
"1033",2,0.3447,1,1
"1034",2,0.3116,2,3
"1035",2,0.3971,2,1
"1036",2,0.4784,2,1
"1037",2,0.3544,2,3
"1038",2,0.3926,2,2
"1039",2,0.3504,2,3
"1040",2,0.3756,2,3
"1041",2,0.4813,2,2
"1042",2,0.3873,2,2
"1043",2,0.3908,2,3
"1044",2,0.7007,2,1
"1045",2,0.6271,2,1
"1046",2,0.4208,2,3
"1047",2,0.5986,1,2
"1048",2,0.6411,2,2
"1049",2,0.3832,2,3
"1050",2,0.4102,2,3
"1051",2,0.4337,2,2
"1052",2,0.5031,2,1
"1053",2,0.3991,2,3
"1054",2,0.4388,2,1
"1055",2,0.4188,2,2
"1056",2,0.4292,2,2
"1057",2,0.5996,2,1
"1058",2,0.3623,2,3
"1059",2,0.3078,2,3
"1060",2,0.6561,2,1
"1061",2,0.4808,2,2
"1062",2,0.412,2,2
"1063",2,0.5072,2,1
"1064",2,0.443,2,3
"1065",2,0.3922,2,1
"1066",2,0.5243,2,1
"1067",2,0.4382,2,1
"1068",2,0.4708,2,1
"1069",2,0.3568,1,3
"1070",2,0.5495,2,1
"1071",2,0.4211,2,1
"1072",2,0.4674,2,3
"1073",2,0.4009,1,3
"1074",2,0.4416,1,3
"1075",2,0.6069,2,1
"1076",2,0.4363,2,2
"1077",2,0.5785,2,1
"1078",2,0.4451,2,1
"1079",2,0.5606,2,1
"1080",2,0.333,2,3
"1081",2,0.426,2,2
"1082",2,0.4759,2,2
"1083",2,0.4933,2,1
"1084",2,0.4806,2,2
"1085",2,0.4814,2,2
"1086",2,0.368,1,2
"1087",2,0.5627,2,1
"1088",2,0.4295,2,3
"1089",2,0.5243,2,2
"1090",2,0.3718,2,3
"1091",2,0.4781,2,1
"1092",2,0.4359,2,1
"1093",2,0.6157,2,1
"1094",2,0.6109,2,1
"1095",2,0.6013,2,2
"1096",2,0.5256,2,2
"1097",2,0.4029,1,3
"1098",2,0.3717,2,2
"1099",2,0.2991,1,3
"1100",2,0.4217,2,1
"1101",2,0.6136,2,1
"1102",2,0.4402,2,2
"1103",2,0.5342,2,1
"1104",2,0.5398,1,1
"1105",2,0.5986,2,3
"1106",2,0.485,2,2
"1107",2,0.3868,2,3
"1108",2,0.38,2,2
"1109",2,0.2554,2,3
"1110",2,0.3049,1,3
"1111",2,0.3181,1,3
"1112",2,0.3938,2,3
"1113",2,0.5117,1,3
"1114",2,0.4498,2,2
"1115",2,0.4248,1,2
"1116",2,0.6138,2,1
"1117",2,0.5702,2,2
"1118",2,0.3793,2,3
"1119",2,0.6411,2,2
"1120",2,0.3774,2,2
"1121",2,0.3447,2,3
"1122",2,0.4379,2,2
"1123",2,0.3085,2,3
"1124",2,0.4621,2,1
"1125",2,0.4055,2,1
"1126",2,0.8606,2,2
"1127",2,0.4206,2,1
"1128",2,0.4278,2,1
"1129",2,0.3611,1,3
"1130",2,0.5946,1,2
"1131",2,0.4776,2,3
"1132",2,0.5614,2,3
"1133",2,0.4343,2,2
"1134",2,0.3262,2,3
"1135",2,0.3965,2,3
"1136",2,0.4516,2,2
"1137",2,0.3709,2,3
"1138",2,0.4727,2,3
"1139",2,0.4079,2,3
"1140",2,0.7559,2,1
"1141",2,0.4679,2,2
"1142",2,0.472,2,2
"1143",2,0.9331,2,1
"1144",2,0.6284,2,1
"1145",2,0.5967,2,2
"1146",2,0.549,2,2
"1147",2,0.548,2,1
"1148",2,0.6872,2,2
"1149",2,0.6284,2,1
"1150",2,0.6442,2,2
"1151",2,0.6261,2,1
"1152",2,0.7208,2,1
"1153",2,0.5293,2,2
"1154",2,0.3732,2,3
"1155",2,0.3694,2,3
"1156",2,0.4596,1,2
"1157",2,0.4935,2,3
"1158",2,0.4226,2,2
"1159",2,0.6214,2,1
"1160",2,0.4346,2,3
"1161",2,0.4192,2,2
"1162",2,0.605,2,1
"1163",2,0.3962,2,2
"1164",2,0.5499,2,1
"1165",2,0.4322,2,3
"1166",2,0.4945,2,1
"1167",2,0.6273,2,1
"1168",2,0.661,2,1
"1169",2,0.5941,2,2
"1170",2,0.4888,2,1
"1171",2,0.8982,2,1
"1172",2,0.682,2,2
"1173",2,0.7342,2,1
"1174",2,0.3748,1,3
"1175",2,0.3058,1,3
"1176",2,0.599,2,1
"1177",2,0.6256,2,2
"1178",2,0.5797,1,1
"1179",2,1.2414,1,1
"1180",2,1.117,2,1
"1181",2,0.6594,2,1
"1182",2,0.8848,2,2
"1183",2,0.3685,1,3
"1184",2,0.356,1,3
"1185",2,0.6057,2,2
"1186",2,0.5576,2,1
"1187",2,0.4968,2,1
"1188",2,0.3989,2,3
"1189",2,0.8104,2,1
"1190",2,0.69,2,2
"1191",2,0.4082,2,3
"1192",2,0.4292,2,1
"1193",2,0.4006,2,3
"1194",2,0.4275,2,1
"1195",2,0.4658,2,1
"1196",2,0.4329,2,2
"1197",2,0.2827,1,3
"1198",2,0.3964,2,1
"1199",2,0.4615,2,1
"1200",2,0.7799,2,2
"1201",2,0.4814,2,1
"1202",2,0.4364,2,1
"1203",2,0.5017,1,2
"1204",2,0.4556,2,1
"1205",2,0.2955,1,3
"1206",2,0.481,2,2
"1207",2,0.482,2,1
"1208",2,0.4562,2,3
"1209",2,0.4078,2,2
"1210",2,0.5935,2,2
"1211",2,0.3823,2,3
"1212",2,0.3881,2,1
"1213",2,0.3014,1,3
"1214",2,0.3713,2,2
"1215",2,0.6476,1,1
"1216",2,0.6845,2,1
"1217",2,0.7068,1,2
"1218",2,0.5329,2,1
"1219",2,0.4016,2,3
"1220",2,0.6143,2,2
"1221",2,0.6262,2,2
"1222",2,0.5625,2,1
"1223",2,0.6937,2,1
"1224",2,0.613,2,1
"1225",2,0.5518,2,1
"1226",2,0.6586,2,2
"1227",2,0.5103,2,2
"1228",2,0.6004,2,1
"1229",2,0.7434,2,2
"1230",2,0.4402,2,1
"1231",2,0.7656,2,1
"1232",2,0.4139,2,3
"1233",2,0.5722,2,2
"1234",2,0.4322,2,1
"1235",2,0.3166,2,3
"1236",2,0.5146,2,1
"1237",2,0.5266,1,3
"1238",2,0.4281,1,1
"1239",2,0.3569,2,3
"1240",2,0.4686,2,3
"1241",2,0.4239,2,2
"1242",2,0.3565,2,3
"1243",2,0.5245,2,1
"1244",2,0.5004,2,2
"1245",2,0.6016,2,2
"1246",2,0.5166,2,2
"1247",2,0.5411,2,1
"1248",2,0.462,2,1
"1249",2,0.4932,2,1
"1250",2,0.6032,2,2
"1251",2,0.774,2,1
"1252",2,0.4516,2,3
"1253",2,0.5898,1,1
"1254",2,0.8061,2,2
"1255",2,0.4156,1,2
"1256",2,0.5401,2,2
"1257",2,0.9991,2,1
"1258",2,0.7156,2,1
"1259",2,0.6068,2,1
"1260",2,0.6643,2,1
"1261",2,0.5067,2,2
"1262",2,0.4765,1,3
"1263",2,0.4938,2,1
"1264",2,0.4718,2,2
"1265",2,0.5399,2,2
"1266",2,0.338,2,3
"1267",2,0.5311,2,2
"1268",2,0.7276,2,1
"1269",2,0.3581,2,2
"1270",2,0.3599,2,3
"1271",2,0.6034,2,1
"1272",2,0.4053,2,1
"1273",2,0.308,1,3
"1274",2,0.551,2,1
"1275",2,0.4317,2,2
"1276",2,0.5001,2,2
"1277",2,0.8209,2,1
"1278",2,0.3072,1,3
"1279",2,0.5176,2,2
"1280",2,0.5549,2,1
"1281",2,0.4279,2,3
"1282",2,0.3444,2,3
"1283",2,0.3695,2,3
"1284",2,0.3569,1,2
"1285",2,0.3084,2,3
"1286",2,0.4415,2,2
"1287",2,0.4597,2,2
"1288",2,0.4265,2,1
"1289",2,0.5639,2,1
"1290",2,0.3954,2,3
"1291",2,0.4682,2,2
"1292",2,0.4156,2,2
"1293",2,0.3936,2,3
"1294",2,0.4865,2,2
"1295",2,0.3519,2,3
"1296",2,0.35,2,3
"1297",2,0.4007,2,3
"1298",2,0.4269,2,2
"1299",2,0.3514,1,3
"1300",2,0.5956,2,1
"1301",2,0.3306,1,3
"1302",2,0.4083,2,3
"1303",2,0.3891,2,2
"1304",2,0.3624,2,3
"1305",2,0.3236,2,3
"1306",2,0.486,2,1
"1307",2,0.6112,2,1
"1308",2,0.7307,2,1
"1309",2,0.3234,2,3
"1310",2,0.3889,2,3
"1311",2,0.311,2,3
"1312",2,0.7346,2,2
"1313",2,0.3498,1,3
"1314",2,0.3766,2,3
"1315",2,0.4022,2,2
"1316",2,0.2996,1,3
"1317",2,0.3559,1,3
"1318",2,0.3575,2,3
"1319",2,0.5303,2,1
"1320",2,0.349,1,3
"1321",2,0.3311,1,3
"1322",2,0.4727,2,2
"1323",2,0.581,2,1
"1324",2,0.3493,2,3
"1325",2,0.3801,2,1
"1326",2,0.4431,2,1
"1327",2,0.5289,2,2
"1328",2,0.5394,2,1
"1329",2,0.4887,2,3
"1330",2,0.5587,2,2
"1331",2,0.5893,2,1
"1332",2,0.3459,2,3
"1333",2,0.3643,2,3
"1334",2,0.7633,2,1
"1335",2,0.8889,2,1
"1336",2,0.3891,2,3
"1337",2,0.3938,2,3
"1338",2,0.4064,2,2
"1339",2,0.3298,2,3
"1340",2,0.4222,1,3
"1341",2,0.3344,2,3
"1342",2,0.5463,2,1
"1343",2,0.736,2,1
"1344",2,0.7398,2,2
"1345",2,0.617,2,1
"1346",2,0.3655,2,3
"1347",2,0.3358,2,3
"1348",2,0.7163,2,1
"1349",2,0.7724,2,1
"1350",2,0.5189,2,3
"1351",2,0.3543,2,3
"1352",2,0.3864,2,3
"1353",2,0.4532,1,1
"1354",2,0.358,2,3
"1355",2,0.8208,2,1
"1356",2,0.6003,2,1
"1357",2,0.3542,1,3
"1358",2,0.8273,2,2
"1359",2,0.4651,2,1
"1360",2,0.4652,2,2
"1361",2,0.4422,2,2
"1362",2,0.4181,2,2
"1363",2,0.4869,2,3
"1364",2,0.374,2,3
"1365",2,0.4002,2,3
"1366",2,0.6217,2,1
"1367",2,0.3091,2,3
"1368",2,0.6584,2,1
"1369",2,0.599,2,2
"1370",2,0.5402,2,2
"1371",2,0.4322,2,3
"1372",2,0.3418,2,3
"1373",2,0.477,2,2
"1374",2,0.3712,2,1
"1375",2,0.6636,1,2
"1376",2,0.292,1,3
"1377",2,0.5959,2,1
"1378",2,0.5941,2,2
"1379",2,0.4943,2,2
"1380",2,0.4796,1,1
"1381",2,0.3813,2,3
"1382",2,0.3048,2,3
"1383",2,0.4526,2,2
"1384",2,0.3028,2,3
"1385",2,0.3975,2,2
"1386",2,0.3759,1,2
"1387",2,0.5645,2,3
"1388",2,0.3639,2,2
"1389",2,0.4287,2,1
"1390",2,0.3903,2,2
"1391",2,0.3143,2,3
"1392",2,0.4826,2,2
"1393",2,0.32,1,3
"1394",2,0.3982,2,2
"1395",2,0.3251,2,3
"1396",2,0.7264,2,1
"1397",2,0.6379,2,2
"1398",2,0.4433,2,3
"1399",2,0.4427,2,2
"1400",2,0.5754,2,2
"1401",2,0.4095,2,2
"1402",2,0.6051,2,1
"1403",2,0.3273,2,3
"1404",2,0.6837,2,2
"1405",2,0.6414,2,1
"1406",2,0.5006,1,1
"1407",2,0.6913,2,2
"1408",2,0.6204,2,1
"1409",2,0.336,2,3
"1410",2,0.3424,1,3
"1411",2,0.4372,2,3
"1412",2,0.3564,2,3
"1413",2,0.5578,2,1
"1414",2,0.3459,1,3
"1415",2,0.5687,2,2
"1416",2,0.3972,2,2
"1417",2,0.4808,2,2
"1418",2,0.4918,2,1
"1419",2,0.379,2,1
"1420",2,0.5289,2,1
"1421",2,0.6469,2,1
"1422",2,0.4258,2,2
"1423",2,0.4208,2,3
"1424",2,0.42,2,2
"1425",2,0.4964,1,1
"1426",2,0.5285,2,1
"1427",2,0.6644,2,1
"1428",2,0.4463,2,2
"1429",2,0.4877,2,2
"1430",2,0.5043,2,2
"1431",2,0.3517,2,3
"1432",2,0.4904,2,2
"1433",2,0.6398,1,1
"1434",2,1.2117,2,1
"1435",2,0.4637,2,2
"1436",2,0.5936,2,2
"1437",2,1.1775,2,1
"1438",2,0.365,2,3
"1439",2,0.3779,1,3
"1440",2,0.6841,2,1
"1441",2,0.6659,2,2
"1442",2,0.5383,2,1
"1443",2,0.5801,2,2
"1444",2,0.786,2,2
"1445",2,0.4518,2,2
"1446",2,0.3443,2,3
"1447",2,0.3274,1,3
"1448",2,0.6363,2,1
"1449",2,0.3673,2,3
"1450",2,0.5427,2,2
"1451",2,0.6565,2,2
"1452",2,0.5355,2,2
"1453",2,0.5496,2,3
"1454",2,0.441,2,2
"1455",2,0.5436,2,2
"1456",2,0.4838,2,1
"1457",2,0.671,1,1
"1458",2,0.386,2,3
"1459",2,0.8413,2,1
"1460",2,0.3786,1,3
"1461",2,0.6891,2,1
"1462",2,0.4324,2,2
"1463",2,0.5751,2,2
"1464",2,0.5558,2,2
"1465",2,0.3013,2,3
"1466",2,0.3228,1,3
"1467",2,0.3163,1,3
"1468",2,0.5098,1,3
"1469",2,0.3468,1,3
"1470",2,0.3227,2,3
"1471",2,0.4613,2,1
"1472",2,0.7383,2,1
"1473",2,0.5937,2,2
"1474",2,0.6692,2,2
"1475",2,0.5486,2,2
"1476",2,0.3344,2,3
"1477",2,0.3931,2,1
"1478",2,0.5669,1,3
"1479",2,0.736,2,1
"1480",2,0.647,2,1
"1481",2,0.6399,2,1
"1482",2,0.616,2,2
"1483",2,0.5919,2,2
"1484",2,0.6943,1,2
"1485",2,0.5031,2,2
"1486",2,0.7349,2,1
"1487",2,0.4546,1,2
"1488",2,1.396,2,1
"1489",2,0.6918,2,1
"1490",2,0.3737,2,3
"1491",2,0.3638,1,3
"1492",2,0.3642,1,3
"1493",2,0.3927,2,3
"1494",2,0.4647,2,3
"1495",2,0.455,2,1
"1496",2,0.665,2,1
"1497",2,0.7474,2,1
"1498",2,0.6319,2,1
"1499",2,0.3706,1,3
"1500",2,0.8675,2,2
"1501",2,0.3533,2,3
"1502",2,0.6832,2,2
"1503",2,1.2593,2,1
"1504",2,0.518,1,2
"1505",2,0.6891,2,2
"1506",2,0.7495,2,1
"1507",2,0.8577,2,1
"1508",2,0.7942,2,2
"1509",2,0.4495,2,2
"1510",2,0.6078,2,2
"1511",2,0.4298,2,2
"1512",2,0.6292,2,2
"1513",2,0.5692,2,2
"1514",2,0.481,2,2
"1515",2,0.4543,2,2
"1516",2,0.4884,2,1
"1517",2,0.3364,1,3
"1518",2,0.4174,2,3
"1519",2,0.4709,2,2
"1520",2,0.4953,2,2
"1521",2,0.3619,1,3
"1522",2,0.7394,2,1
"1523",2,0.5637,2,1
"1524",2,0.5607,2,1
"1525",2,0.5809,2,1
"1526",2,0.2991,1,3
"1527",2,0.9651,2,1
"1528",2,0.3638,2,3
"1529",2,0.5217,2,2
"1530",2,0.3832,2,2
"1531",2,0.4987,2,1
"1532",2,0.4056,2,1
"1533",2,0.574,2,2
"1534",2,0.4882,2,1
"1535",2,0.5981,2,1
"1536",2,0.8723,2,1
"1537",2,0.57,2,1
"1538",2,0.3552,1,3
"1539",2,0.5974,2,1
"1540",2,0.5253,2,2
"1541",2,0.3458,2,3
"1542",2,0.5688,2,2
"1543",2,0.3213,2,3
"1544",2,0.3581,1,3
"1545",2,0.4652,1,2
"1546",2,0.7037,2,1
"1547",2,0.7292,2,2
"1548",2,0.4141,2,1
"1549",2,0.5534,2,1
"1550",2,0.6081,2,1
"1551",2,0.4555,2,1
"1552",2,0.6057,2,2
"1553",2,0.5165,2,1
"1554",2,0.3627,1,3
"1555",2,0.4046,2,3
"1556",2,0.8067,2,2
"1557",2,0.4571,2,2
"1558",2,0.4999,2,1
"1559",2,0.419,2,2
"1560",2,0.5002,2,1
"1561",2,0.4299,2,2
"1562",2,0.4353,2,1
"1563",2,0.4332,2,3
"1564",2,0.5785,2,3
"1565",2,0.3432,2,3
"1566",2,0.5345,2,2
"1567",2,0.3006,1,3
"1568",2,0.4021,2,1
"1569",2,0.8695,2,2
"1570",2,0.7501,1,1
"1571",2,0.4585,2,3
"1572",2,0.5992,2,1
"1573",2,0.4242,2,2
"1574",2,0.5259,2,1
"1575",2,0.4226,1,3
"1576",2,0.3827,2,3
"1577",2,0.7005,2,1
"1578",2,0.369,2,3
"1579",2,0.4089,1,3
"1580",2,0.4931,2,1
"1581",2,1.3111,1,1
"1582",2,0.4178,2,3
"1583",2,0.387,1,3
"1584",2,0.6909,2,1
"1585",2,0.3174,2,3
"1586",2,0.5263,2,2
"1587",2,0.4613,2,3
"1588",2,0.4818,2,1
"1589",2,0.5901,2,3
"1590",2,0.3979,2,1
"1591",2,0.3683,2,3
"1592",2,0.3204,1,3
"1593",2,0.517,2,1
"1594",2,0.6687,2,1
"1595",2,0.7324,2,1
"1596",2,0.322,1,3
"1597",2,0.4185,2,1
"1598",2,0.5914,2,1
"1599",2,0.8088,2,2
"1600",2,0.3674,2,3
"1601",2,0.6634,2,1
"1602",2,0.3979,2,1
"1603",2,0.6425,2,3
"1604",2,0.5988,1,3
"1605",2,0.3997,2,3
"1606",2,0.6516,2,1
"1607",2,0.2782,1,3
"1608",2,0.5944,2,2
"1609",2,0.5039,2,2
"1610",2,0.5649,2,3
"1611",2,0.3033,1,3
"1612",2,0.477,2,1
"1613",2,0.5932,2,2
"1614",2,0.2999,2,3
"1615",2,0.5465,2,2
"1616",2,0.3652,2,3
"1617",2,0.3287,1,3
"1618",2,0.7885,2,1
"1619",2,0.5444,2,2
"1620",2,0.621,2,2
"1621",2,0.7935,2,1
"1622",2,0.4798,2,1
"1623",2,0.4499,2,3
"1624",2,0.3547,2,3
"1625",2,0.4267,2,3
"1626",2,1.1242,2,2
"1627",2,0.622,2,1
"1628",2,0.3148,2,3
"1629",2,0.3464,1,3
"1630",2,0.4781,2,3
"1631",2,1.0226,2,2
"1632",2,0.3527,2,3
"1633",2,0.5999,2,1
"1634",2,0.5418,2,1
"1635",2,0.6667,2,1
"1636",2,0.5832,1,2
"1637",2,0.6078,2,2
"1638",2,0.4967,2,2
"1639",2,0.4871,2,2
"1640",2,0.326,1,3
"1641",2,0.2691,1,3
"1642",2,0.7355,2,2
"1643",2,0.3308,1,3
"1644",2,0.429,2,3
"1645",2,0.6053,2,1
"1646",2,0.4285,2,3
"1647",2,0.4423,2,2
"1648",2,0.5673,2,1
"1649",2,0.6719,2,1
"1650",2,0.3166,1,3
"1651",2,0.4669,2,2
"1652",2,0.6642,2,1
"1653",2,0.8727,2,1
"1654",2,0.5242,2,2
"1655",2,0.3433,1,3
"1656",2,0.7795,2,1
"1657",2,0.4021,2,3
"1658",2,0.6772,2,2
"1659",2,0.4766,2,2
"1660",3,0.4553,2,2
"1661",3,0.521,2,2
"1662",3,0.4512,2,2
"1663",3,0.4784,2,1
"1664",3,0.43,2,1
"1665",3,0.4486,2,1
"1666",3,0.3991,2,3
"1667",3,0.3627,2,2
"1668",3,0.4393,2,1
"1669",3,0.5017,2,1
"1670",3,0.4283,1,2
"1671",3,0.4744,2,1
"1672",3,0.4015,2,2
"1673",3,0.4369,2,1
"1674",3,0.4188,2,1
"1675",3,0.4406,2,1
"1676",3,0.4516,2,1
"1677",3,0.4439,2,2
"1678",3,0.372,2,2
"1679",3,0.4193,2,1
"1680",3,0.4695,2,2
"1681",3,0.5533,2,1
"1682",3,0.4175,2,2
"1683",3,0.3749,2,2
"1684",3,0.3726,2,2
"1685",3,0.3887,2,3
"1686",3,0.6874,2,3
"1687",3,0.5212,2,1
"1688",3,0.8129,2,3
"1689",3,0.5461,2,2
"1690",3,0.3714,2,3
"1691",3,0.4538,2,1
"1692",3,0.4395,2,3
"1693",3,0.4118,2,3
"1694",3,0.3493,2,3
"1695",3,0.9329,2,1
"1696",3,0.7095,2,2
"1697",3,0.3645,2,3
"1698",3,0.5262,2,3
"1699",3,0.3763,2,3
"1700",3,0.5023,2,1
"1701",3,0.4097,2,2
"1702",3,0.3821,2,2
"1703",3,0.5171,1,2
"1704",3,0.3764,1,3
"1705",3,0.5293,2,2
"1706",3,0.5276,2,1
"1707",3,0.4634,2,2
"1708",3,0.6274,2,1
"1709",3,0.4495,2,1
"1710",3,0.4882,1,1
"1711",3,0.6888,2,1
"1712",3,0.3827,2,3
"1713",3,0.5521,1,3
"1714",3,0.6448,2,2
"1715",3,0.5718,2,1
"1716",3,0.5698,2,1
"1717",3,0.7708,2,2
"1718",3,0.4751,2,1
"1719",3,0.5763,2,3
"1720",3,0.4411,2,1
"1721",3,0.4301,2,3
"1722",3,0.4035,2,1
"1723",3,0.6535,1,1
"1724",3,0.3783,2,2
"1725",3,0.3995,2,3
"1726",3,0.3817,2,2
"1727",3,0.4202,2,2
"1728",3,0.3438,2,3
"1729",3,0.3738,2,3
"1730",3,0.7088,2,1
"1731",3,0.5128,2,3
"1732",3,0.4036,2,2
"1733",3,0.479,2,2
"1734",3,0.3678,1,3
"1735",3,0.4156,2,3
"1736",3,0.561,2,1
"1737",3,0.434,2,1
"1738",3,0.4018,2,1
"1739",3,0.5976,2,1
"1740",3,0.6521,2,1
"1741",3,0.2955,1,3
"1742",3,0.4857,2,2
"1743",3,0.3493,2,3
"1744",3,0.4097,2,2
"1745",3,0.5523,2,2
"1746",3,0.3443,2,3
"1747",3,0.3371,2,3
"1748",3,0.4114,2,2
"1749",3,0.3999,1,2
"1750",3,0.6456,2,1
"1751",3,0.3902,2,1
"1752",3,0.4013,1,3
"1753",3,0.5126,2,1
"1754",3,0.3501,2,3
"1755",3,0.3769,2,3
"1756",3,0.5339,2,1
"1757",3,0.4843,2,2
"1758",3,0.4407,2,3
"1759",3,0.4552,1,1
"1760",3,0.3432,1,3
"1761",3,0.284,1,3
"1762",3,0.5026,2,2
"1763",3,0.5854,2,2
"1764",3,0.4254,2,1
"1765",3,0.3593,1,3
"1766",3,0.8299,2,2
"1767",3,0.435,2,3
"1768",3,0.3249,2,3
"1769",3,0.4664,2,1
"1770",3,1.2654,2,1
"1771",3,0.4199,2,3
"1772",3,0.4519,2,1
"1773",3,0.3339,1,3
"1774",3,0.4042,2,2
"1775",3,0.4578,2,1
"1776",3,0.3984,2,3
"1777",3,0.4714,2,1
"1778",3,0.4805,2,1
"1779",3,0.9739,2,1
"1780",3,0.4211,2,1
"1781",3,0.5207,2,2
"1782",3,0.4628,2,2
"1783",3,0.3529,2,2
"1784",3,0.3946,2,3
"1785",3,0.4867,2,1
"1786",3,0.3422,2,3
"1787",3,0.4218,2,2
"1788",3,0.4102,2,2
"1789",3,0.442,2,1
"1790",3,0.4845,2,1
"1791",3,0.3861,2,2
"1792",3,0.4094,2,1
"1793",3,0.4906,2,2
"1794",3,0.386,1,3
"1795",3,0.3658,2,2
"1796",3,0.3253,1,3
"1797",3,0.6768,2,2
"1798",3,0.728,2,3
"1799",3,0.6879,1,2
"1800",3,0.4689,2,2
"1801",3,0.4519,2,2
"1802",3,0.5717,2,1
"1803",3,0.5374,1,1
"1804",3,0.6419,2,1
"1805",3,0.9115,2,2
"1806",3,0.4664,2,2
"1807",3,0.3901,2,3
"1808",3,0.3885,2,2
"1809",3,0.6573,2,2
"1810",3,0.4181,2,2
"1811",3,0.3952,2,2
"1812",3,0.4262,2,3
"1813",3,0.3476,2,3
"1814",3,0.4766,2,2
"1815",3,0.3954,2,2
"1816",3,0.3991,2,2
"1817",3,0.4481,2,3
"1818",3,0.3039,2,3
"1819",3,0.4681,1,1
"1820",3,0.808,2,2
"1821",3,1.0231,2,1
"1822",3,0.5448,2,2
"1823",3,0.3633,2,3
"1824",3,0.4389,2,1
"1825",3,0.3383,1,3
"1826",3,0.3453,2,3
"1827",3,0.4846,2,3
"1828",3,0.8487,2,1
"1829",3,0.3339,2,3
"1830",3,0.5255,2,2
"1831",3,1.0052,2,1
"1832",3,0.5088,1,1
"1833",3,0.5725,2,2
"1834",3,0.991,2,2
"1835",3,0.3056,2,3
"1836",3,0.3835,1,3
"1837",3,0.4168,2,3
"1838",3,0.5526,2,3
"1839",3,1.0382,1,1
"1840",3,0.3867,2,3
"1841",3,0.4974,2,1
"1842",3,0.4479,2,1
"1843",3,0.4151,2,1
"1844",3,0.4143,2,3
"1845",3,0.3295,1,3
"1846",3,0.6654,2,2
"1847",3,0.4755,2,1
"1848",3,0.5798,2,2
"1849",3,0.477,1,1
"1850",3,0.5196,2,1
"1851",3,0.4921,2,1
"1852",3,0.3652,2,3
"1853",3,0.3197,2,3
"1854",3,0.6466,1,1
"1855",3,0.4989,2,1
"1856",3,0.5383,2,1
"1857",3,0.3205,2,3
"1858",3,0.3419,1,3
"1859",3,0.9823,2,2
"1860",3,0.4705,2,1
"1861",3,0.4069,2,2
"1862",3,0.3513,2,2
"1863",3,0.3753,1,3
"1864",3,0.5869,2,1
"1865",3,0.4931,2,2
"1866",3,0.4594,2,1
"1867",3,0.4651,2,2
"1868",3,0.3904,2,3
"1869",3,0.3886,1,3
"1870",3,0.3747,2,3
"1871",3,0.3486,1,3
"1872",3,0.4661,2,3
"1873",3,0.5654,2,2
"1874",3,0.5855,2,1
"1875",3,0.2925,1,3
"1876",3,0.2687,1,3
"1877",3,0.4568,2,2
"1878",3,0.4504,2,1
"1879",3,0.338,2,3
"1880",3,0.4161,2,1
"1881",3,0.357,2,3
"1882",3,0.3531,2,3
"1883",3,0.4127,1,3
"1884",3,0.6375,2,1
"1885",3,0.4895,2,2
"1886",3,0.4388,1,1
"1887",3,0.5282,2,2
"1888",3,0.4477,2,1
"1889",3,0.3787,2,3
"1890",3,0.3771,2,1
"1891",3,0.6506,2,2
"1892",3,0.465,2,2
"1893",3,0.4576,2,2
"1894",3,0.4195,2,2
"1895",3,0.432,2,2
"1896",3,0.4175,2,3
"1897",3,0.5699,2,1
"1898",3,0.5522,2,1
"1899",3,0.4971,2,1
"1900",3,0.5426,2,2
"1901",3,0.4754,2,1
"1902",3,0.4396,2,1
"1903",3,0.5203,2,1
"1904",3,0.6059,2,1
"1905",3,0.7518,2,2
"1906",3,0.3438,2,2
"1907",3,0.4403,2,2
"1908",3,0.5473,2,2
"1909",3,0.4813,2,1
"1910",3,0.3701,2,3
"1911",3,0.4031,2,2
"1912",3,0.4073,2,2
"1913",3,0.3782,2,3
"1914",3,0.4445,1,3
"1915",3,0.5519,2,1
"1916",3,0.3658,2,3
"1917",3,0.3869,1,3
"1918",3,0.7327,2,1
"1919",3,0.4377,2,1
"1920",3,0.3972,1,2
"1921",3,0.4179,2,2
"1922",3,0.315,2,3
"1923",3,0.354,2,3
"1924",3,0.4778,2,2
"1925",3,0.4704,2,2
"1926",3,0.5043,2,3
"1927",3,0.53,2,1
"1928",3,0.4234,1,3
"1929",3,0.3669,1,2
"1930",3,0.3281,1,3
"1931",3,0.4607,2,1
"1932",3,0.5673,2,2
"1933",3,0.8198,2,1
"1934",3,0.4125,2,2
"1935",3,0.3698,1,3
"1936",3,0.3676,2,3
"1937",3,0.5012,2,3
"1938",3,0.3599,2,1
"1939",3,0.34,2,3
"1940",3,0.5485,2,2
"1941",3,0.3165,1,3
"1942",3,0.6054,2,2
